Adj Close,Close,High,Low,Open,Volume,Ticker,Date
3775.844970703125,4103.2001953125,4146.2998046875,4083.0,4128.0,1091582,TCS.NS,2024-02-15
3798.94189453125,4128.2998046875,4147.9501953125,4100.10009765625,4113.25,1307556,TCS.NS,2024-02-16
3776.396484375,4103.7998046875,4128.2998046875,4055.0,4123.0498046875,772291,TCS.NS,2024-02-19
3709.082763671875,4030.64990234375,4098.0,4010.0,4082.10009765625,1193648,TCS.NS,2024-02-20
3673.0556640625,3991.5,4063.35009765625,3980.60009765625,4013.0,1885939,TCS.NS,2024-02-21
3761.029052734375,4087.10009765625,4094.949951171875,3971.0,3971.0,2982052,TCS.NS,2024-02-22
3728.8212890625,4052.10009765625,4130.0,4046.39990234375,4130.0,2538072,TCS.NS,2024-02-23
3681.843994140625,4001.050048828125,4050.0,3982.75,4036.0,1379284,TCS.NS,2024-02-26
3776.9482421875,4104.39990234375,4124.0,3999.0,3999.0,2960475,TCS.NS,2024-02-27
3790.338134765625,4118.9501953125,4154.89990234375,4089.0,4095.60009765625,1939225,TCS.NS,2024-02-28
3768.39111328125,4095.10009765625,4138.10009765625,4064.550048828125,4099.0,3772719,TCS.NS,2024-02-29
3767.70068359375,4094.35009765625,4140.0,4086.800048828125,4107.2001953125,2043265,TCS.NS,2024-03-01
3755.1396484375,4080.699951171875,4117.89990234375,4075.89990234375,4105.0,1749271,TCS.NS,2024-03-04
3692.012451171875,4012.10009765625,4064.0,3980.0,4062.0,2070859,TCS.NS,2024-03-05
3740.04833984375,4064.300048828125,4072.0,3958.449951171875,3994.050048828125,1744204,TCS.NS,2024-03-06
3780.813720703125,4108.60009765625,4124.0,4037.699951171875,4065.0,2688905,TCS.NS,2024-03-07
3793.466552734375,4122.35009765625,4153.0,4089.0,4089.0,2304068,TCS.NS,2024-03-11
3857.7900390625,4192.25,4229.9501953125,4121.0498046875,4122.35009765625,4039801,TCS.NS,2024-03-12
3817.990478515625,4149.0,4241.0,4131.89990234375,4205.0,2837260,TCS.NS,2024-03-13
3871.915283203125,4207.60009765625,4225.0,4086.0,4153.4501953125,2919608,TCS.NS,2024-03-14
3882.635986328125,4219.25,4239.0,4177.0,4192.60009765625,3373143,TCS.NS,2024-03-15
3821.2109375,4152.5,4254.75,4117.85009765625,4215.25,1526904,TCS.NS,2024-03-18
3659.989013671875,3977.300048828125,4058.0,3966.60009765625,4051.25,8931209,TCS.NS,2024-03-19
3654.099365234375,3970.89990234375,4018.0,3960.199951171875,3986.0,1817913,TCS.NS,2024-03-20
3655.98583984375,3972.949951171875,4008.39990234375,3948.0,3990.050048828125,3829582,TCS.NS,2024-03-21
3598.885986328125,3910.89990234375,3938.0,3855.0,3897.0,5852485,TCS.NS,2024-03-22
3568.151123046875,3877.5,3946.699951171875,3871.449951171875,3875.0,3440925,TCS.NS,2024-03-26
3534.470703125,3840.89990234375,3895.0,3829.39990234375,3888.5,1968575,TCS.NS,2024-03-27
3567.046875,3876.300048828125,3915.0,3840.5,3850.10009765625,4311783,TCS.NS,2024-03-28
3604.269775390625,3916.75,3933.300048828125,3888.050048828125,3897.699951171875,1569676,TCS.NS,2024-04-01
3573.9482421875,3883.800048828125,3909.85009765625,3873.0,3890.0,2142666,TCS.NS,2024-04-02
3632.38232421875,3947.300048828125,3981.0,3851.0,3851.0,3973090,TCS.NS,2024-04-03
3683.91455078125,4003.300048828125,4028.64990234375,3935.25,3975.89990234375,3394637,TCS.NS,2024-04-04
3661.783203125,3979.25,4002.0,3960.5,3978.0,1636819,TCS.NS,2024-04-05
3655.617919921875,3972.550048828125,4032.64990234375,3960.0,3983.0,2302538,TCS.NS,2024-04-08
3631.69189453125,3946.550048828125,4015.85009765625,3925.050048828125,3984.0,1876992,TCS.NS,2024-04-09
3666.752685546875,3984.64990234375,3990.199951171875,3918.0,3956.39990234375,2101965,TCS.NS,2024-04-10
3682.166259765625,4001.39990234375,4013.35009765625,3945.5,3971.0,4354821,TCS.NS,2024-04-12
3626.76904296875,3941.199951171875,4064.199951171875,3919.050048828125,4001.39990234375,4200329,TCS.NS,2024-04-15
3563.826171875,3872.800048828125,3928.699951171875,3862.85009765625,3902.0,3051420,TCS.NS,2024-04-16
3553.887451171875,3862.0,3936.0,3850.0,3876.800048828125,3476284,TCS.NS,2024-04-18
3520.943603515625,3826.199951171875,3852.550048828125,3800.89990234375,3838.0,2957749,TCS.NS,2024-04-19
3556.280517578125,3864.60009765625,3878.0,3812.0,3837.0,1728883,TCS.NS,2024-04-22
3565.57421875,3874.699951171875,3895.0,3860.60009765625,3877.050048828125,1807586,TCS.NS,2024-04-23
3525.40673828125,3831.050048828125,3898.0,3824.449951171875,3890.0,1317312,TCS.NS,2024-04-24
3544.869384765625,3852.199951171875,3873.64990234375,3811.0,3811.199951171875,2856271,TCS.NS,2024-04-25
3516.48095703125,3821.35009765625,3876.800048828125,3802.550048828125,3855.14990234375,2039178,TCS.NS,2024-04-26
3561.433349609375,3870.199951171875,3877.800048828125,3819.199951171875,3838.0,1110693,TCS.NS,2024-04-29
3515.83642578125,3820.64990234375,3881.75,3810.0,3872.0,2203078,TCS.NS,2024-04-30
3555.083984375,3863.300048828125,3871.10009765625,3778.050048828125,3778.050048828125,2491044,TCS.NS,2024-05-02
3536.771484375,3843.39990234375,3893.60009765625,3797.60009765625,3890.14990234375,2962234,TCS.NS,2024-05-03
3608.2265625,3921.050048828125,3939.949951171875,3853.0,3853.0,2053831,TCS.NS,2024-05-06
3661.50732421875,3978.949951171875,3988.0,3913.5,3930.800048828125,2062112,TCS.NS,2024-05-07
3659.6669921875,3976.949951171875,3984.300048828125,3938.60009765625,3961.0,1247685,TCS.NS,2024-05-08
3644.2529296875,3960.199951171875,3971.0,3910.050048828125,3962.0,1726486,TCS.NS,2024-05-09
3583.242431640625,3893.89990234375,3973.60009765625,3885.050048828125,3962.60009765625,1672489,TCS.NS,2024-05-10
3632.84228515625,3947.800048828125,3955.0,3870.0,3884.5,931326,TCS.NS,2024-05-13
3589.960693359375,3901.199951171875,3945.800048828125,3892.89990234375,3936.0,1058317,TCS.NS,2024-05-14
3570.8193359375,3880.39990234375,3926.949951171875,3875.5,3904.5,1115021,TCS.NS,2024-05-15
3615.82080078125,3900.949951171875,3909.5,3843.5,3891.10009765625,2599399,TCS.NS,2024-05-16
3553.857421875,3834.10009765625,3920.0,3830.0,3919.0,2765804,TCS.NS,2024-05-17
3540.972900390625,3820.199951171875,3844.75,3810.050048828125,3830.60009765625,1908117,TCS.NS,2024-05-21
3551.910888671875,3832.0,3841.25,3817.550048828125,3835.0,1311168,TCS.NS,2024-05-22
3608.869384765625,3893.449951171875,3905.0,3825.5,3840.949951171875,2095742,TCS.NS,2024-05-23
3568.13134765625,3849.5,3883.800048828125,3844.300048828125,3878.25,1309452,TCS.NS,2024-05-24
3565.86083984375,3847.050048828125,3908.35009765625,3841.35009765625,3855.0,1841538,TCS.NS,2024-05-27
3559.233154296875,3839.89990234375,3870.0,3830.0,3858.0,1801993,TCS.NS,2024-05-28
3525.633056640625,3803.64990234375,3848.89990234375,3800.0,3848.89990234375,1568095,TCS.NS,2024-05-29
3463.020263671875,3736.10009765625,3794.39990234375,3715.449951171875,3777.0,2919230,TCS.NS,2024-05-30
3402.632080078125,3670.949951171875,3749.800048828125,3653.75,3740.0,10956800,TCS.NS,2024-05-31
3432.20068359375,3702.85009765625,3751.550048828125,3696.0,3732.800048828125,2156773,TCS.NS,2024-06-03
3443.462158203125,3715.0,3745.0,3591.5,3700.0,3395997,TCS.NS,2024-06-04
3472.613525390625,3746.449951171875,3783.800048828125,3700.0,3716.0,2799670,TCS.NS,2024-06-05
3550.42724609375,3830.39990234375,3839.89990234375,3741.5,3781.0,4328036,TCS.NS,2024-06-06
3609.33251953125,3893.949951171875,3915.0,3837.300048828125,3837.300048828125,4552445,TCS.NS,2024-06-07
3576.65869140625,3858.699951171875,3905.89990234375,3841.89990234375,3895.0,1734661,TCS.NS,2024-06-10
3570.541259765625,3852.10009765625,3879.949951171875,3841.0,3845.0,1419898,TCS.NS,2024-06-11
3551.586181640625,3831.64990234375,3893.5,3827.449951171875,3874.39990234375,2177001,TCS.NS,2024-06-12
3594.687255859375,3878.14990234375,3890.0,3852.0,3856.800048828125,1932323,TCS.NS,2024-06-13
3551.956787109375,3832.050048828125,3889.0,3828.0,3889.0,1860730,TCS.NS,2024-06-14
3536.24609375,3815.10009765625,3842.0,3795.050048828125,3826.050048828125,1774045,TCS.NS,2024-06-18
3523.825439453125,3801.699951171875,3833.85009765625,3792.949951171875,3827.64990234375,1509050,TCS.NS,2024-06-19
3510.431396484375,3787.25,3809.949951171875,3780.050048828125,3796.0,2846526,TCS.NS,2024-06-20
3532.2138671875,3810.75,3877.800048828125,3798.050048828125,3827.0,4642195,TCS.NS,2024-06-21
3537.82177734375,3816.800048828125,3857.0,3791.300048828125,3808.75,1702154,TCS.NS,2024-06-24
3557.889404296875,3838.449951171875,3847.64990234375,3792.89990234375,3817.0,1338808,TCS.NS,2024-06-25
3574.017578125,3855.85009765625,3866.949951171875,3841.0,3844.5,1639845,TCS.NS,2024-06-26
3646.59423828125,3934.14990234375,3942.0,3818.10009765625,3831.0,4526556,TCS.NS,2024-06-27
3618.786865234375,3904.14990234375,3960.0,3897.85009765625,3917.800048828125,2731571,TCS.NS,2024-06-28
3687.42431640625,3978.199951171875,4001.699951171875,3884.0,3884.0,2658723,TCS.NS,2024-07-01
3723.759521484375,4017.39990234375,4023.39990234375,3982.550048828125,3993.60009765625,2307449,TCS.NS,2024-07-02
3675.4208984375,3965.25,4026.10009765625,3955.0,4020.0,1821198,TCS.NS,2024-07-03
3727.050048828125,4020.949951171875,4047.35009765625,3982.10009765625,3999.85009765625,2518001,TCS.NS,2024-07-04
3718.568603515625,4011.800048828125,4026.75,3988.0,4010.0,1668616,TCS.NS,2024-07-05
3701.327880859375,3993.199951171875,4031.25,3978.050048828125,4022.0,1758882,TCS.NS,2024-07-08
3694.191162109375,3985.5,4006.949951171875,3975.10009765625,3985.0,1305801,TCS.NS,2024-07-09
3623.421630859375,3909.14990234375,4003.300048828125,3902.0,3983.699951171875,2669716,TCS.NS,2024-07-10
3636.908203125,3923.699951171875,3980.0,3895.60009765625,3931.0,4872189,TCS.NS,2024-07-11
3878.13623046875,4183.9501953125,4199.9501953125,3971.300048828125,3980.0,13509164,TCS.NS,2024-07-12
3864.4638671875,4169.2001953125,4240.0,4157.0498046875,4235.7001953125,4848030,TCS.NS,2024-07-15
3873.0380859375,4178.4501953125,4194.5498046875,4144.89990234375,4172.0,2029521,TCS.NS,2024-07-16
4000.116943359375,4315.5498046875,4325.0,4160.0,4160.0,5613364,TCS.NS,2024-07-18
3997.18994140625,4302.39990234375,4358.75,4285.25,4317.39990234375,3903354,TCS.NS,2024-07-19
3983.2080078125,4287.35009765625,4319.9501953125,4265.0,4299.9501953125,1896386,TCS.NS,2024-07-22
3997.14404296875,4302.35009765625,4361.7001953125,4266.2998046875,4283.0,2365208,TCS.NS,2024-07-23
4000.767333984375,4306.25,4339.10009765625,4268.10009765625,4287.5,1809793,TCS.NS,2024-07-24
4015.864501953125,4322.5,4343.0,4274.2001953125,4295.0,2810342,TCS.NS,2024-07-25
4076.578857421875,4387.85009765625,4422.4501953125,4337.0498046875,4350.0,3552210,TCS.NS,2024-07-26
4070.30712890625,4381.10009765625,4431.0,4371.0,4415.0,1746803,TCS.NS,2024-07-29
4055.675048828125,4365.35009765625,4398.0,4327.2998046875,4391.10009765625,1797906,TCS.NS,2024-07-30
4074.25634765625,4385.35009765625,4414.0,4345.0,4350.0,2330091,TCS.NS,2024-07-31
4085.172119140625,4397.10009765625,4419.2998046875,4365.0498046875,4399.39990234375,2202244,TCS.NS,2024-08-01
3979.212890625,4283.0498046875,4398.0,4270.0,4365.0,2811282,TCS.NS,2024-08-02
3860.293212890625,4155.0498046875,4239.0,4110.5,4239.0,2787771,TCS.NS,2024-08-05
3875.2978515625,4171.2001953125,4258.25,4160.7998046875,4170.9501953125,2203067,TCS.NS,2024-08-06
3902.472412109375,4200.4501953125,4244.9501953125,4180.2998046875,4228.0,1237666,TCS.NS,2024-08-07
3876.551513671875,4172.5498046875,4232.0,4160.0,4181.0,2441283,TCS.NS,2024-08-08
3928.764892578125,4228.75,4253.64990234375,4205.5498046875,4217.0,1302536,TCS.NS,2024-08-09
3898.012939453125,4195.64990234375,4239.0,4186.35009765625,4230.0,936912,TCS.NS,2024-08-12
3899.22119140625,4196.9501953125,4234.0,4183.0,4213.0,1495593,TCS.NS,2024-08-13
3990.5478515625,4295.25,4306.2001953125,4188.14990234375,4209.0,3226545,TCS.NS,2024-08-14
4102.7783203125,4416.0498046875,4427.0,4325.10009765625,4350.0,3457058,TCS.NS,2024-08-16
4171.48193359375,4490.0,4494.25,4390.35009765625,4421.0,2055210,TCS.NS,2024-08-19
4202.41943359375,4523.2998046875,4565.0,4500.0,4505.0,2212298,TCS.NS,2024-08-20
4228.61962890625,4551.5,4560.0,4492.5498046875,4518.0,1896990,TCS.NS,2024-08-21
4182.63134765625,4502.0,4560.9501953125,4497.2001953125,4560.0,1829872,TCS.NS,2024-08-22
4147.23388671875,4463.89990234375,4506.0,4455.0,4500.0,1809253,TCS.NS,2024-08-23
4183.04931640625,4502.4501953125,4552.14990234375,4485.0,4489.0,1844164,TCS.NS,2024-08-26
4178.125,4497.14990234375,4510.0,4486.7998046875,4505.0,930697,TCS.NS,2024-08-27
4186.392578125,4506.0498046875,4562.5,4457.2998046875,4498.75,1848058,TCS.NS,2024-08-28
4191.7353515625,4511.7998046875,4556.0,4460.0,4460.0,2133641,TCS.NS,2024-08-29
4230.7099609375,4553.75,4592.25,4487.7998046875,4500.0,3637222,TCS.NS,2024-08-30
4200.3291015625,4521.0498046875,4588.0,4512.0,4576.0,1216500,TCS.NS,2024-09-02
4192.2470703125,4512.35009765625,4555.89990234375,4495.89990234375,4521.0498046875,1717263,TCS.NS,2024-09-03
4161.49560546875,4479.25,4487.0,4436.7001953125,4476.9501953125,1265505,TCS.NS,2024-09-04
4158.42919921875,4475.9501953125,4499.0,4454.14990234375,4481.0,1688793,TCS.NS,2024-09-05
4140.5908203125,4456.75,4518.9501953125,4440.0,4473.9501953125,1649179,TCS.NS,2024-09-06
4133.9013671875,4449.5498046875,4490.25,4430.5,4455.0,1184938,TCS.NS,2024-09-09
4188.06591796875,4507.85009765625,4539.9501953125,4440.4501953125,4442.4501953125,1385591,TCS.NS,2024-09-10
4161.58740234375,4479.35009765625,4549.35009765625,4471.25,4521.4501953125,1325919,TCS.NS,2024-09-11
4197.21728515625,4517.7001953125,4532.60009765625,4431.2998046875,4510.25,2742216,TCS.NS,2024-09-12
4201.76953125,4522.60009765625,4547.0,4505.0,4530.0,1458786,TCS.NS,2024-09-13
4193.08251953125,4513.25,4546.0498046875,4494.4501953125,4527.0,1155120,TCS.NS,2024-09-16
4186.021484375,4505.64990234375,4535.7998046875,4466.0,4513.25,1699364,TCS.NS,2024-09-17
4037.836181640625,4346.14990234375,4497.0498046875,4321.0,4497.0498046875,2961779,TCS.NS,2024-09-18
3991.383544921875,4296.14990234375,4422.2001953125,4281.7998046875,4390.0498046875,2927551,TCS.NS,2024-09-19
3980.93115234375,4284.89990234375,4330.7001953125,4227.5,4316.89990234375,5447908,TCS.NS,2024-09-20
3965.6953125,4268.5,4309.39990234375,4253.0,4300.0,1702319,TCS.NS,2024-09-23
3968.296142578125,4271.2998046875,4291.0,4240.0,4251.64990234375,3012026,TCS.NS,2024-09-24
3971.501953125,4274.75,4289.60009765625,4240.0,4252.35009765625,2713073,TCS.NS,2024-09-25
3987.9931640625,4292.5,4316.7998046875,4260.0,4260.0,3964251,TCS.NS,2024-09-26
4003.043701171875,4308.7001953125,4378.0,4300.0498046875,4335.0,3012477,TCS.NS,2024-09-27
3965.6953125,4268.5,4298.75,4260.0498046875,4286.89990234375,2503416,TCS.NS,2024-09-30
3983.71875,4287.89990234375,4295.75,4242.9501953125,4255.5498046875,1823365,TCS.NS,2024-10-01
3932.481201171875,4232.75,4279.0,4210.0,4262.60009765625,3350119,TCS.NS,2024-10-03
3950.59814453125,4252.25,4298.0,4224.0498046875,4225.0,2965463,TCS.NS,2024-10-04
3969.7373046875,4272.85009765625,4297.25,4229.39990234375,4273.89990234375,1472619,TCS.NS,2024-10-07
3951.52734375,4253.25,4279.39990234375,4203.9501953125,4272.60009765625,1541867,TCS.NS,2024-10-08
3951.2490234375,4252.9501953125,4295.0,4246.7001953125,4260.0,1082504,TCS.NS,2024-10-09
3927.5107421875,4227.39990234375,4293.85009765625,4198.60009765625,4253.25,2378875,TCS.NS,2024-10-10
3854.8583984375,4149.2001953125,4241.9501953125,4112.4501953125,4143.0,5759183,TCS.NS,2024-10-11
3843.1982421875,4136.64990234375,4165.39990234375,4122.2001953125,4140.0,2137590,TCS.NS,2024-10-14
3824.75634765625,4116.7998046875,4169.9501953125,4095.0,4131.0498046875,2759474,TCS.NS,2024-10-15
3804.45654296875,4094.949951171875,4115.0,4067.199951171875,4085.0,2359151,TCS.NS,2024-10-16
3817.510009765625,4109.0,4129.9501953125,4092.949951171875,4112.7998046875,2522659,TCS.NS,2024-10-17
3839.907958984375,4123.0498046875,4146.14990234375,4080.0,4090.0,2361000,TCS.NS,2024-10-18
3799.675048828125,4079.85009765625,4139.9501953125,4070.0,4132.60009765625,1595450,TCS.NS,2024-10-21
3739.744384765625,4015.5,4089.800048828125,4006.35009765625,4066.0,1928049,TCS.NS,2024-10-22
3787.0087890625,4066.25,4113.5498046875,3995.14990234375,3999.60009765625,1966476,TCS.NS,2024-10-23
3769.9189453125,4047.89990234375,4079.0,4004.0,4004.0,2676744,TCS.NS,2024-10-24
3778.906494140625,4057.550048828125,4092.0,4032.699951171875,4057.050048828125,1759676,TCS.NS,2024-10-25
3809.91943359375,4090.85009765625,4134.0,4051.0,4068.949951171875,1532534,TCS.NS,2024-10-28
3795.39111328125,4075.25,4103.5,4060.10009765625,4095.85009765625,1445885,TCS.NS,2024-10-29
3804.14501953125,4084.64990234375,4107.0,4060.050048828125,4075.0,1935002,TCS.NS,2024-10-30
3695.9248046875,3968.449951171875,4078.300048828125,3960.0,4070.0,3740372,TCS.NS,2024-10-31
3710.593505859375,3984.199951171875,3998.949951171875,3976.050048828125,3989.85009765625,154895,TCS.NS,2024-11-01
3691.920654296875,3964.14990234375,3991.89990234375,3913.25,3966.300048828125,2269192,TCS.NS,2024-11-04
3698.6259765625,3971.35009765625,3986.0,3941.10009765625,3941.10009765625,967590,TCS.NS,2024-11-05
3855.368408203125,4139.64990234375,4149.7998046875,3975.25,4003.60009765625,3792017,TCS.NS,2024-11-06
3865.845947265625,4150.89990234375,4205.7998046875,4085.050048828125,4169.7001953125,3724349,TCS.NS,2024-11-07
3862.213623046875,4147.0,4169.75,4117.64990234375,4155.0,1648039,TCS.NS,2024-11-08
3910.363037109375,4198.7001953125,4234.2998046875,4117.64990234375,4128.2001953125,1406487,TCS.NS,2024-11-11
3909.15234375,4197.39990234375,4218.0,4164.35009765625,4216.0,1587640,TCS.NS,2024-11-12
3865.33349609375,4150.35009765625,4196.75,4131.0498046875,4178.10009765625,1098813,TCS.NS,2024-11-13
3861.189208984375,4145.89990234375,4160.0,4116.4501953125,4135.0,1825432,TCS.NS,2024-11-14
3743.469482421875,4019.5,4213.0,3990.199951171875,4213.0,3313944,TCS.NS,2024-11-18
3762.142822265625,4039.550048828125,4132.14990234375,4014.10009765625,4019.89990234375,1776233,TCS.NS,2024-11-19
3793.156005859375,4072.85009765625,4092.449951171875,4024.0,4044.89990234375,2384347,TCS.NS,2024-11-21
3953.11181640625,4244.60009765625,4254.9501953125,4054.0,4071.0,3096553,TCS.NS,2024-11-22
4018.769287109375,4315.10009765625,4328.10009765625,4252.2001953125,4280.0,4052167,TCS.NS,2024-11-25
4053.78759765625,4352.7001953125,4366.60009765625,4310.0,4321.0498046875,2060669,TCS.NS,2024-11-26
4035.020263671875,4332.5498046875,4377.39990234375,4324.0498046875,4358.9501953125,1558993,TCS.NS,2024-11-27
3953.39111328125,4244.89990234375,4339.9501953125,4233.0,4319.0,2558544,TCS.NS,2024-11-28
3977.55908203125,4270.85009765625,4298.7001953125,4195.64990234375,4220.0,2017425,TCS.NS,2024-11-29
3982.9599609375,4276.64990234375,4288.2001953125,4230.0498046875,4270.0,1670944,TCS.NS,2024-12-02
4007.26806640625,4302.75,4325.0,4265.4501953125,4314.35009765625,2010905,TCS.NS,2024-12-03
4055.37060546875,4354.39990234375,4386.9501953125,4289.0498046875,4313.5498046875,3302642,TCS.NS,2024-12-04
4157.49072265625,4464.0498046875,4489.0,4360.0,4400.7998046875,3746747,TCS.NS,2024-12-05
4140.21484375,4445.5,4465.0,4412.75,4453.0,1842087,TCS.NS,2024-12-06
4146.408203125,4452.14990234375,4469.39990234375,4415.5498046875,4430.4501953125,2066639,TCS.NS,2024-12-09
4128.15380859375,4432.5498046875,4493.7998046875,4412.10009765625,4426.14990234375,2087828,TCS.NS,2024-12-10
4123.404296875,4427.4501953125,4448.64990234375,4407.0,4431.85009765625,1635256,TCS.NS,2024-12-11
4149.015625,4454.9501953125,4485.0,4426.0,4430.0498046875,1914642,TCS.NS,2024-12-12
4166.66455078125,4473.89990234375,4494.89990234375,4394.39990234375,4434.9501953125,1967048,TCS.NS,2024-12-13
4111.99609375,4415.2001953125,4475.0,4397.0,4459.0,1646224,TCS.NS,2024-12-16
4031.24951171875,4328.5,4432.9501953125,4318.0,4410.0,3225027,TCS.NS,2024-12-17
4049.27099609375,4347.85009765625,4362.0,4289.60009765625,4311.7001953125,1575404,TCS.NS,2024-12-18
3978.5361328125,4271.89990234375,4364.0,4262.0,4282.0,3015763,TCS.NS,2024-12-19
3883.913330078125,4170.2998046875,4382.0,4152.5,4329.0,4116989,TCS.NS,2024-12-20
3872.7373046875,4158.2998046875,4217.0,4114.89990234375,4200.0498046875,2195338,TCS.NS,2024-12-23
3892.48193359375,4179.5,4218.0,4158.2998046875,4158.2998046875,1181886,TCS.NS,2024-12-24
3882.796142578125,4169.10009765625,4199.9501953125,4143.14990234375,4179.5,1208464,TCS.NS,2024-12-26
3878.83837890625,4164.85009765625,4180.9501953125,4147.25,4163.0,858100,TCS.NS,2024-12-27
3873.202880859375,4158.7998046875,4199.2998046875,4112.0,4151.0,1527169,TCS.NS,2024-12-30
3813.598388671875,4094.800048828125,4139.9501953125,4032.050048828125,4135.0,1555429,TCS.NS,2024-12-31
3830.036376953125,4112.4501953125,4134.0,4085.449951171875,4094.39990234375,763161,TCS.NS,2025-01-01
3888.9892578125,4175.75,4183.0,4096.9501953125,4120.0,1720835,TCS.NS,2025-01-02
3818.34814453125,4099.89990234375,4179.9501953125,4092.300048828125,4179.9501953125,1791953,TCS.NS,2025-01-03
3813.78466796875,4095.0,4149.64990234375,4066.39990234375,4105.5,2085593,TCS.NS,2025-01-06
3751.66552734375,4028.300048828125,4140.35009765625,4011.550048828125,4114.9501953125,2669054,TCS.NS,2025-01-07
3826.264404296875,4108.39990234375,4126.0,4017.75,4034.89990234375,2181277,TCS.NS,2025-01-08
3761.49072265625,4038.85009765625,4137.75,4025.300048828125,4101.0,2392472,TCS.NS,2025-01-09
3972.71533203125,4265.64990234375,4297.0,4170.0,4200.0,7894300,TCS.NS,2025-01-10
3996.418212890625,4291.10009765625,4322.9501953125,4227.39990234375,4245.0,4003771,TCS.NS,2025-01-13
3942.353759765625,4233.0498046875,4313.89990234375,4219.0498046875,4302.0,3441709,TCS.NS,2025-01-14
3957.767578125,4249.60009765625,4256.4501953125,4207.4501953125,4218.0,1653474,TCS.NS,2025-01-15
3917.440673828125,4206.2998046875,4294.0,4191.85009765625,4260.0,2637705,TCS.NS,2025-01-16
3911.750244140625,4124.2998046875,4160.60009765625,4100.0498046875,4159.89990234375,1761466,TCS.NS,2025-01-17
3867.64697265625,4077.800048828125,4145.7998046875,4068.10009765625,4145.7998046875,1287799,TCS.NS,2025-01-20
3827.85888671875,4035.85009765625,4111.0,4030.0,4095.300048828125,1971591,TCS.NS,2025-01-21
3942.386474609375,4156.60009765625,4163.14990234375,4044.199951171875,4050.0,2409223,TCS.NS,2025-01-22
3931.810546875,4145.4501953125,4191.35009765625,4140.0498046875,4168.0,1822998,TCS.NS,2025-01-23
3938.355224609375,4152.35009765625,4178.0,4104.0,4104.0,1910099,TCS.NS,2025-01-24
